sensor,date,measurement
weight,2023-04-25 13:53:31.760803,11
temperature,2023-04-25 13:53:31.760805,31
weight,2023-04-25 13:53:31.760807,22
light,2023-04-25 13:53:31.760809,E5
light,2023-04-25 13:53:31.760811,675
light,2023-04-25 13:53:31.760813,65
humidity,2023-04-25 13:53:31.760814,70
weight,2023-04-25 13:53:31.760816,112
light,2023-04-25 13:53:31.760818,E3
weight,2023-04-25 13:53:31.760820,57
humidity,2023-04-25 13:53:31.760822,80
weight,2023-04-25 13:53:31.760824,145
weight,2023-04-25 13:53:31.760826,125
light,2023-04-25 13:53:31.760827,2350
light,2023-04-25 13:53:31.760829,3914
light,2023-04-25 13:53:31.760831,850
light,2023-04-25 13:53:31.760833,3672
temperature,2023-04-25 13:53:31.760835,40
temperature,2023-04-25 13:53:31.760839,120
weight,2023-04-25 13:53:31.760841,36
weight,2023-04-25 13:53:31.760843,182
humidity,2023-04-25 13:53:31.760845,52
temperature,2023-04-25 13:53:31.760847,2
temperature,2023-04-25 13:53:31.760849,140
humidity,2023-04-25 13:53:31.760851,50
humidity,2023-04-25 13:53:31.760852,47
humidity,2023-04-25 13:53:31.760854,33
temperature,2023-04-25 13:53:31.760856,27
weight,2023-04-25 13:53:31.760858,154
humidity,2023-04-25 13:53:31.760860,52
weight,2023-04-25 13:53:31.760862,91
light,2023-04-25 13:53:31.760864,4255
temperature,2023-04-25 13:53:31.760866,4
weight,2023-04-25 13:53:31.760868,51
weight,2023-04-25 13:53:31.760870,94
humidity,2023-04-25 13:53:31.760872,64
temperature,2023-04-25 13:53:31.760875,153
temperature,2023-04-25 13:53:31.760877,7
humidity,2023-04-25 13:53:31.760879,21
light,2023-04-25 13:53:31.760881,5443
light,2023-04-25 13:53:31.760882,5422
light,2023-04-25 13:53:31.760886,134
light,2023-04-25 13:53:31.760888,3343
weight,2023-04-25 13:53:31.760890,194
humidity,2023-04-25 13:53:31.760892,Test
weight,2023-04-25 13:53:31.760893,182
weight,2023-04-25 13:53:31.760895,186
weight,2023-04-25 13:53:31.760897,87
humidity,2023-04-25 13:53:31.760899,75
humidity,2023-04-25 13:53:31.760901,39
weight,2023-04-25 13:53:31.760902,134
light,2023-04-25 13:53:31.760905,E5
humidity,2023-04-25 13:53:31.760907,4
temperature,2023-04-25 13:53:31.760909,130
temperature,2023-04-25 13:53:31.760911,118
humidity,2023-04-25 13:53:31.760912,62
weight,2023-04-25 13:53:31.760914,16
humidity,2023-04-25 13:53:31.760916,35
humidity,2023-04-25 13:53:31.760918,84
weight,2023-04-25 13:53:31.760920,20
humidity,2023-04-25 13:53:31.760922,100
light,2023-04-25 13:53:31.760924,135
weight,2023-04-25 13:53:31.760926,32
light,2023-04-25 13:53:31.760927,2502
light,2023-04-25 13:53:31.760931,3010
light,2023-04-25 13:53:31.760933,5524
temperature,2023-04-25 13:53:31.760935,73
humidity,2023-04-25 13:53:31.760937,56
temperature,2023-04-25 13:53:31.760939,70
light,2023-04-25 13:53:31.760941,5557
weight,2023-04-25 13:53:31.760943,52
weight,2023-04-25 13:53:31.760945,68
temperature,2023-04-25 13:53:31.760947,6
humidity,2023-04-25 13:53:31.760949,70
light,2023-04-25 13:53:31.760951,3689
temperature,2023-04-25 13:53:31.760953,175
humidity,2023-04-25 13:53:31.760955,47
light,2023-04-25 13:53:31.760957,1323
light,2023-04-25 13:53:31.760960,3307
temperature,2023-04-25 13:53:31.760962,45
humidity,2023-04-25 13:53:31.760964,13
humidity,2023-04-25 13:53:31.760966,E1
light,2023-04-25 13:53:31.760968,801
weight,2023-04-25 13:53:31.760970,21
light,2023-04-25 13:53:31.760972,E6
humidity,2023-04-25 13:53:31.760973,52
humidity,2023-04-25 13:53:31.760975,43
temperature,2023-04-25 13:53:31.760978,107
humidity,2023-04-25 13:53:31.760980,89
humidity,2023-04-25 13:53:31.760982,13
temperature,2023-04-25 13:53:31.760984,133
temperature,2023-04-25 13:53:31.760986,E3
humidity,2023-04-25 13:53:31.760987,52
light,2023-04-25 13:53:31.760989,4201
temperature,2023-04-25 13:53:31.760991,107
temperature,2023-04-25 13:53:31.760993,73
light,2023-04-25 13:53:31.760995,2273
weight,2023-04-25 13:53:31.760997,6
temperature,2023-04-25 13:53:31.760999,53
light,2023-04-25 13:53:31.761002,412
light,2023-04-25 13:53:31.761004,E6
light,2023-04-25 13:53:31.761006,1764
weight,2023-04-25 13:53:31.761008,-10
light,2023-04-25 13:53:31.761010,3020
humidity,2023-04-25 13:53:31.761012,9
light,2023-04-25 13:53:31.761014,4532
humidity,2023-04-25 13:53:31.761016,6
humidity,2023-04-25 13:53:31.761018,18
humidity,2023-04-25 13:53:31.761020,54
temperature,2023-04-25 13:53:31.761022,144
weight,2023-04-25 13:53:31.761025,146
light,2023-04-25 13:53:31.761027,649
weight,2023-04-25 13:53:31.761029,E3
humidity,2023-04-25 13:53:31.761030,14
light,2023-04-25 13:53:31.761032,4961
humidity,2023-04-25 13:53:31.761034,68
humidity,2023-04-25 13:53:31.761036,61
humidity,2023-04-25 13:53:31.761038,100
weight,2023-04-25 13:53:31.761040,28
temperature,2023-04-25 13:53:31.761042,185
humidity,2023-04-25 13:53:31.761044,34
light,2023-04-25 13:53:31.761045,2457
weight,2023-04-25 13:53:31.761047,22
light,2023-04-25 13:53:31.761049,E2
humidity,2023-04-25 13:53:31.761051,25
light,2023-04-25 13:53:31.761053,5798
light,2023-04-25 13:53:31.761054,2766
light,2023-04-25 13:53:31.761056,E6
humidity,2023-04-25 13:53:31.761058,31
light,2023-04-25 13:53:31.761060,4637
humidity,2023-04-25 13:53:31.761062,25
light,2023-04-25 13:53:31.761064,5448
weight,2023-04-25 13:53:31.761066,165
light,2023-04-25 13:53:31.761069,3879
temperature,2023-04-25 13:53:31.761071,45
humidity,2023-04-25 13:53:31.761073,56
temperature,2023-04-25 13:53:31.761075,187
humidity,2023-04-25 13:53:31.761077,E5
light,2023-04-25 13:53:31.761079,579
temperature,2023-04-25 13:53:31.761081,93
weight,2023-04-25 13:53:31.761083,27
light,2023-04-25 13:53:31.761084,2909
weight,2023-04-25 13:53:31.761086,149
light,2023-04-25 13:53:31.761088,4500
temperature,2023-04-25 13:53:31.761090,50
temperature,2023-04-25 13:53:31.761092,75
temperature,2023-04-25 13:53:31.761094,24
humidity,2023-04-25 13:53:31.761096,47
temperature,2023-04-25 13:53:31.761098,E4
light,2023-04-25 13:53:31.761099,1851
light,2023-04-25 13:53:31.761101,2061
weight,2023-04-25 13:53:31.761103,50
light,2023-04-25 13:53:31.761105,644
temperature,2023-04-25 13:53:31.761107,163
temperature,2023-04-25 13:53:31.761109,18
light,2023-04-25 13:53:31.761111,4811
temperature,2023-04-25 13:53:31.761114,22
temperature,2023-04-25 13:53:31.761116,25
humidity,2023-04-25 13:53:31.761118,E5
temperature,2023-04-25 13:53:31.761120,2
weight,2023-04-25 13:53:31.761122,39
temperature,2023-04-25 13:53:31.761124,80
humidity,2023-04-25 13:53:31.761128,85
temperature,2023-04-25 13:53:31.761130,7
light,2023-04-25 13:53:31.761132,5582
humidity,2023-04-25 13:53:31.761134,29
humidity,2023-04-25 13:53:31.761136,63
temperature,2023-04-25 13:53:31.761138,E2
weight,2023-04-25 13:53:31.761140,22
light,2023-04-25 13:53:31.761142,1074
light,2023-04-25 13:53:31.761144,2190
humidity,2023-04-25 13:53:31.761146,76
temperature,2023-04-25 13:53:31.761147,157
humidity,2023-04-25 13:53:31.761149,96
humidity,2023-04-25 13:53:31.761151,39
temperature,2023-04-25 13:53:31.761153,109
temperature,2023-04-25 13:53:31.761155,149
humidity,2023-04-25 13:53:31.761157,22
humidity,2023-04-25 13:53:31.761159,68
light,2023-04-25 13:53:31.761162,2920
temperature,2023-04-25 13:53:31.761165,153
temperature,2023-04-25 13:53:31.761167,181
light,2023-04-25 13:53:31.761169,5272
light,2023-04-25 13:53:31.761171,E8
humidity,2023-04-25 13:53:31.761172,33
temperature,2023-04-25 13:53:31.761174,105
light,2023-04-25 13:53:31.761176,E6
weight,2023-04-25 13:53:31.761177,54
temperature,2023-04-25 13:53:31.761179,36
weight,2023-04-25 13:53:31.761181,114
light,2023-04-25 13:53:31.761183,2178
weight,2023-04-25 13:53:31.761185,34
temperature,2023-04-25 13:53:31.761187,E6
weight,2023-04-25 13:53:31.761188,87
light,2023-04-25 13:53:31.761190,4384
temperature,2023-04-25 13:53:31.761192,186
humidity,2023-04-25 13:53:31.761194,45
weight,2023-04-25 13:53:31.761196,49
temperature,2023-04-25 13:53:31.761198,39
light,2023-04-25 13:53:31.761200,4727
weight,2023-04-25 13:53:31.761202,194
temperature,2023-04-25 13:53:31.761204,170
temperature,2023-04-25 13:53:31.761207,144
light,2023-04-25 13:53:31.761209,2148
temperature,2023-04-25 13:53:31.761211,154
humidity,2023-04-25 13:53:31.761212,11
light,2023-04-25 13:53:31.761214,1129
light,2023-04-25 13:53:31.761216,5987
humidity,2023-04-25 13:53:31.761218,54
temperature,2023-04-25 13:53:31.761220,Test
weight,2023-04-25 13:53:31.761221,83
humidity,2023-04-25 13:53:31.761223,5
temperature,2023-04-25 13:53:31.761225,99
weight,2023-04-25 13:53:31.761227,115
light,2023-04-25 13:53:31.761229,3252
light,2023-04-25 13:53:31.761231,1256
humidity,2023-04-25 13:53:31.761233,72
temperature,2023-04-25 13:53:31.761234,68
temperature,2023-04-25 13:53:31.761237,114
temperature,2023-04-25 13:53:31.761238,58
temperature,2023-04-25 13:53:31.761240,Test
temperature,2023-04-25 13:53:31.761242,131
light,2023-04-25 13:53:31.761244,E8
weight,2023-04-25 13:53:31.761245,13
humidity,2023-04-25 13:53:31.761247,19
light,2023-04-25 13:53:31.761259,3819
light,2023-04-25 13:53:31.761261,3471
temperature,2023-04-25 13:53:31.761263,74
temperature,2023-04-25 13:53:31.761265,E4
light,2023-04-25 13:53:31.761266,1199
light,2023-04-25 13:53:31.761268,3332
temperature,2023-04-25 13:53:31.761270,48
humidity,2023-04-25 13:53:31.761272,84
temperature,2023-04-25 13:53:31.761274,157
light,2023-04-25 13:53:31.761276,2386
temperature,2023-04-25 13:53:31.761278,123
light,2023-04-25 13:53:31.761280,831
humidity,2023-04-25 13:53:31.761281,24
weight,2023-04-25 13:53:31.761283,9
weight,2023-04-25 13:53:31.761285,41
light,2023-04-25 13:53:31.761287,4929
temperature,2023-04-25 13:53:31.761289,141
light,2023-04-25 13:53:31.761291,Test
weight,2023-04-25 13:53:31.761293,49
light,2023-04-25 13:53:31.761295,2891
weight,2023-04-25 13:53:31.761297,E2
humidity,2023-04-25 13:53:31.761300,E2
light,2023-04-25 13:53:31.761302,4082
temperature,2023-04-25 13:53:31.761305,Test
humidity,2023-04-25 13:53:31.761307,14
light,2023-04-25 13:53:31.761309,2502
temperature,2023-04-25 13:53:31.761311,74
weight,2023-04-25 13:53:31.761312,100
light,2023-04-25 13:53:31.761314,5001
light,2023-04-25 13:53:31.761316,5699
light,2023-04-25 13:53:31.761318,5400
light,2023-04-25 13:53:31.761322,4993
weight,2023-04-25 13:53:31.761324,94
humidity,2023-04-25 13:53:31.761326,E7
temperature,2023-04-25 13:53:31.761328,168
light,2023-04-25 13:53:31.761329,753
temperature,2023-04-25 13:53:31.761331,43
weight,2023-04-25 13:53:31.761333,E9
humidity,2023-04-25 13:53:31.761335,81
temperature,2023-04-25 13:53:31.761337,19
light,2023-04-25 13:53:31.761339,232
humidity,2023-04-25 13:53:31.761341,E7
temperature,2023-04-25 13:53:31.761342,131
temperature,2023-04-25 13:53:31.761344,31
humidity,2023-04-25 13:53:31.761346,1
temperature,2023-04-25 13:53:31.761348,165
light,2023-04-25 13:53:31.761351,4083
temperature,2023-04-25 13:53:31.761353,17
weight,2023-04-25 13:53:31.761355,114
temperature,2023-04-25 13:53:31.761356,135
weight,2023-04-25 13:53:31.761358,189
temperature,2023-04-25 13:53:31.761360,E7
humidity,2023-04-25 13:53:31.761362,9
weight,2023-04-25 13:53:31.761364,8
temperature,2023-04-25 13:53:31.761366,88
light,2023-04-25 13:53:31.761368,E1
temperature,2023-04-25 13:53:31.761369,E7
light,2023-04-25 13:53:31.761371,1357
humidity,2023-04-25 13:53:31.761373,95
humidity,2023-04-25 13:53:31.761375,50
light,2023-04-25 13:53:31.761377,4365
humidity,2023-04-25 13:53:31.761379,36
weight,2023-04-25 13:53:31.761381,84
light,2023-04-25 13:53:31.761385,2742
weight,2023-04-25 13:53:31.761387,28
temperature,2023-04-25 13:53:31.761389,156
temperature,2023-04-25 13:53:31.761391,E8
temperature,2023-04-25 13:53:31.761393,145
light,2023-04-25 13:53:31.761395,5954
temperature,2023-04-25 13:53:31.761398,13
light,2023-04-25 13:53:31.761400,3236
weight,2023-04-25 13:53:31.761402,99
light,2023-04-25 13:53:31.761404,2170
light,2023-04-25 13:53:31.761406,724
temperature,2023-04-25 13:53:31.761408,87
temperature,2023-04-25 13:53:31.761410,169
humidity,2023-04-25 13:53:31.761412,49
light,2023-04-25 13:53:31.761413,Test
light,2023-04-25 13:53:31.761415,2226
weight,2023-04-25 13:53:31.761417,197
humidity,2023-04-25 13:53:31.761419,34
temperature,2023-04-25 13:53:31.761421,189
humidity,2023-04-25 13:53:31.761423,31
light,2023-04-25 13:53:31.761425,1750
light,2023-04-25 13:53:31.761427,3679
temperature,2023-04-25 13:53:31.761428,143
temperature,2023-04-25 13:53:31.761430,176
weight,2023-04-25 13:53:31.761432,33
weight,2023-04-25 13:53:31.761434,122
temperature,2023-04-25 13:53:31.761438,136
weight,2023-04-25 13:53:31.761439,54
humidity,2023-04-25 13:53:31.761441,37
temperature,2023-04-25 13:53:31.761445,66
light,2023-04-25 13:53:31.761447,5425
temperature,2023-04-25 13:53:31.761448,104
light,2023-04-25 13:53:31.761450,3401
weight,2023-04-25 13:53:31.761452,200
light,2023-04-25 13:53:31.761454,1010
light,2023-04-25 13:53:31.761456,2129
weight,2023-04-25 13:53:31.761458,97
temperature,2023-04-25 13:53:31.761460,172
temperature,2023-04-25 13:53:31.761462,74
light,2023-04-25 13:53:31.761464,2452
weight,2023-04-25 13:53:31.761466,162
humidity,2023-04-25 13:53:31.761467,91
humidity,2023-04-25 13:53:31.761471,17
humidity,2023-04-25 13:53:31.761473,9
temperature,2023-04-25 13:53:31.761474,26
weight,2023-04-25 13:53:31.761476,91
temperature,2023-04-25 13:53:31.761478,E2
temperature,2023-04-25 13:53:31.761480,183
weight,2023-04-25 13:53:31.761482,179
weight,2023-04-25 13:53:31.761484,67
temperature,2023-04-25 13:53:31.761486,11
temperature,2023-04-25 13:53:31.761487,E5
humidity,2023-04-25 13:53:31.761491,61
humidity,2023-04-25 13:53:31.761492,56
light,2023-04-25 13:53:31.761494,E3
light,2023-04-25 13:53:31.761496,E4
weight,2023-04-25 13:53:31.761497,58
humidity,2023-04-25 13:53:31.761499,49
weight,2023-04-25 13:53:31.761501,185
humidity,2023-04-25 13:53:31.761503,83
weight,2023-04-25 13:53:31.761505,100
temperature,2023-04-25 13:53:31.761507,80
weight,2023-04-25 13:53:31.761509,E6
light,2023-04-25 13:53:31.761512,5730
humidity,2023-04-25 13:53:31.761514,88
humidity,2023-04-25 13:53:31.761516,90
weight,2023-04-25 13:53:31.761518,194
temperature,2023-04-25 13:53:31.761519,69
temperature,2023-04-25 13:53:31.761521,145
humidity,2023-04-25 13:53:31.761523,73
weight,2023-04-25 13:53:31.761525,162
weight,2023-04-25 13:53:31.761527,114
light,2023-04-25 13:53:31.761529,4953
humidity,2023-04-25 13:53:31.761531,63
light,2023-04-25 13:53:31.761533,2147
weight,2023-04-25 13:53:31.761537,92
light,2023-04-25 13:53:31.761539,5194
light,2023-04-25 13:53:31.761541,492
humidity,2023-04-25 13:53:31.761542,73
temperature,2023-04-25 13:53:31.761544,9
humidity,2023-04-25 13:53:31.761546,20
light,2023-04-25 13:53:31.761548,2064
weight,2023-04-25 13:53:31.761550,8
weight,2023-04-25 13:53:31.761552,-10
humidity,2023-04-25 13:53:31.761553,76
humidity,2023-04-25 13:53:31.761555,56
light,2023-04-25 13:53:31.761557,2232
temperature,2023-04-25 13:53:31.761558,29
temperature,2023-04-25 13:53:31.761560,123
temperature,2023-04-25 13:53:31.761562,152
weight,2023-04-25 13:53:31.761564,19
humidity,2023-04-25 13:53:31.761566,69
light,2023-04-25 13:53:31.761568,2741
light,2023-04-25 13:53:31.761570,4413
temperature,2023-04-25 13:53:31.761572,143
humidity,2023-04-25 13:53:31.761574,64
temperature,2023-04-25 13:53:31.761576,47
weight,2023-04-25 13:53:31.761577,142
light,2023-04-25 13:53:31.761581,5054
humidity,2023-04-25 13:53:31.761583,E2
light,2023-04-25 13:53:31.761585,642
weight,2023-04-25 13:53:31.761587,49
light,2023-04-25 13:53:31.761588,3833
light,2023-04-25 13:53:31.761590,5641
temperature,2023-04-25 13:53:31.761592,79
humidity,2023-04-25 13:53:31.761594,34
weight,2023-04-25 13:53:31.761596,45
light,2023-04-25 13:53:31.761598,5253
temperature,2023-04-25 13:53:31.761600,84
humidity,2023-04-25 13:53:31.761602,39
light,2023-04-25 13:53:31.761604,2809
temperature,2023-04-25 13:53:31.761606,43
light,2023-04-25 13:53:31.761608,360
humidity,2023-04-25 13:53:31.761610,74
light,2023-04-25 13:53:31.761612,E5
humidity,2023-04-25 13:53:31.761613,4
humidity,2023-04-25 13:53:31.761615,E9
humidity,2023-04-25 13:53:31.761616,33
weight,2023-04-25 13:53:31.761618,42
light,2023-04-25 13:53:31.761620,3751
light,2023-04-25 13:53:31.761622,477
light,2023-04-25 13:53:31.761626,2260
humidity,2023-04-25 13:53:31.761628,43
humidity,2023-04-25 13:53:31.761629,93
temperature,2023-04-25 13:53:31.761631,149
weight,2023-04-25 13:53:31.761633,69
light,2023-04-25 13:53:31.761638,552
light,2023-04-25 13:53:31.761640,4000
humidity,2023-04-25 13:53:31.761642,37
light,2023-04-25 13:53:31.761644,725
humidity,2023-04-25 13:53:31.761646,94
humidity,2023-04-25 13:53:31.761648,39
light,2023-04-25 13:53:31.761650,2108
temperature,2023-04-25 13:53:31.761652,64
weight,2023-04-25 13:53:31.761654,40
temperature,2023-04-25 13:53:31.761656,74
temperature,2023-04-25 13:53:31.761658,56
temperature,2023-04-25 13:53:31.761659,10
light,2023-04-25 13:53:31.761661,1819
light,2023-04-25 13:53:31.761663,3036
humidity,2023-04-25 13:53:31.761665,91
humidity,2023-04-25 13:53:31.761667,95
light,2023-04-25 13:53:31.761669,255
weight,2023-04-25 13:53:31.761671,69
humidity,2023-04-25 13:53:31.761674,56
temperature,2023-04-25 13:53:31.761676,102
humidity,2023-04-25 13:53:31.761678,97
temperature,2023-04-25 13:53:31.761680,54
weight,2023-04-25 13:53:31.761682,120
weight,2023-04-25 13:53:31.761683,E5
humidity,2023-04-25 13:53:31.761685,99
temperature,2023-04-25 13:53:31.761687,E1
weight,2023-04-25 13:53:31.761688,169
humidity,2023-04-25 13:53:31.761690,39
temperature,2023-04-25 13:53:31.761692,179
light,2023-04-25 13:53:31.761694,5205
light,2023-04-25 13:53:31.761696,901
weight,2023-04-25 13:53:31.761698,190
weight,2023-04-25 13:53:31.761699,141
humidity,2023-04-25 13:53:31.761701,82
temperature,2023-04-25 13:53:31.761703,145
temperature,2023-04-25 13:53:31.761705,E7
temperature,2023-04-25 13:53:31.761707,110
humidity,2023-04-25 13:53:31.761708,91
humidity,2023-04-25 13:53:31.761710,28
weight,2023-04-25 13:53:31.761712,104
temperature,2023-04-25 13:53:31.761714,176
weight,2023-04-25 13:53:31.761717,69
light,2023-04-25 13:53:31.761719,4299
weight,2023-04-25 13:53:31.761721,166
weight,2023-04-25 13:53:31.761723,18
temperature,2023-04-25 13:53:31.761725,23
temperature,2023-04-25 13:53:31.761727,140
humidity,2023-04-25 13:53:31.761728,51
weight,2023-04-25 13:53:31.761730,120
weight,2023-04-25 13:53:31.761732,136
light,2023-04-25 13:53:31.761734,2166
light,2023-04-25 13:53:31.761736,5252
temperature,2023-04-25 13:53:31.761738,40
humidity,2023-04-25 13:53:31.761740,50
temperature,2023-04-25 13:53:31.761741,161
light,2023-04-25 13:53:31.761743,5388
weight,2023-04-25 13:53:31.761745,129
humidity,2023-04-25 13:53:31.761747,Test
light,2023-04-25 13:53:31.761748,1883
temperature,2023-04-25 13:53:31.761750,48
humidity,2023-04-25 13:53:31.761752,20
light,2023-04-25 13:53:31.761754,3198
light,2023-04-25 13:53:31.761756,5577
weight,2023-04-25 13:53:31.761760,31
weight,2023-04-25 13:53:31.761763,22
humidity,2023-04-25 13:53:31.761766,96
temperature,2023-04-25 13:53:31.761768,-10
humidity,2023-04-25 13:53:31.761769,70
weight,2023-04-25 13:53:31.761771,127
weight,2023-04-25 13:53:31.761773,183
light,2023-04-25 13:53:31.761775,2772
weight,2023-04-25 13:53:31.761777,87
humidity,2023-04-25 13:53:31.761779,9
humidity,2023-04-25 13:53:31.761781,15
humidity,2023-04-25 13:53:31.761783,74
humidity,2023-04-25 13:53:31.761785,6
light,2023-04-25 13:53:31.761787,3499
light,2023-04-25 13:53:31.761789,3497
light,2023-04-25 13:53:31.761790,1143
temperature,2023-04-25 13:53:31.761792,47
light,2023-04-25 13:53:31.761794,3904
temperature,2023-04-25 13:53:31.761796,E2
humidity,2023-04-25 13:53:31.761798,32
weight,2023-04-25 13:53:31.761800,177
humidity,2023-04-25 13:53:31.761803,91
light,2023-04-25 13:53:31.761805,5957
